nFID,lat,lon,location,name,last_at,time,city,gender,id,followers_count,friends_count,statuses_count,created_at,domain,status_id,status_text
148358,23.27625,113.76524,广东,何亮婷,2014/7/5 0:00,2:41:00,1000,f,2438706401,246,197,150,Tue Nov 01 22:01:46 +0800 2011,,3.77072E+15,我拍了段MV，欢迎围观。点此播放>>http://t.cn/R7oUSHj（通过 #美拍# 录制）
148931,23.23851,113.86398,广东 茂名,我是财务姐姐毓玲,2014/7/5 0:00,2:41:00,9,f,2467936244,183,150,127,Fri Oct 14 23:34:15 +0800 2011,,3.7671E+15,一直都想重新开始，怎样才能从心开始…… http://t.cn/R7LJQx9
158354,23.71267,113.033,广东,只是一个没有恋爱的孩子,2014/7/5 0:00,2:41:00,1000,f,5120943630,44,87,7,Fri Apr 25 10:32:39 +0800 2014,,3.76821E+15,今晚好大风 ，有点冷冷的
159152,23.72233,113.08135,广东 广州,撑着雨伞晒鱼-雁海,2014/7/5 0:00,2:41:00,1,m,2959779417,234,308,302,Wed Sep 26 08:26:31 +0800 2012,,3.76823E+15,我们共同的回忆！各位市政的孩子在外面辛苦了@清职院12市政班 @今日清职 http://t.cn/R7tsmSF
510,22.51499,113.0298,广东 江门,OUBF,2014/7/5 0:00,2:42:00,7,m,2143684753,1276,185,719,Wed May 25 21:28:43 +0800 2011,,3.7288E+15, //@Jim-小肥:转发微博
10143,22.50902,113.93063,广东,Anbaw,2014/7/5 0:00,2:42:00,1000,m,1904627295,48,46,88,Tue Dec 28 01:15:55 +0800 2010,,3.7288E+15,#世界杯位置# http://t.cn/8ssQVIA
10699,22.5369,113.92109,湖北 恩施土家族苗族自治州,for-宇,2014/7/5 0:00,2:42:00,28,f,3708349842,134,178,579,Fri Aug 09 10:05:32 +0800 2013,,3.77042E+15,说完好梦，就去洗澡碎觉觉～[爱你]//@学生那些小事:[心][心]
12178,22.5438,113.94789,香港 油尖旺区,潘潘潘酱宝_is_silenthunder,2014/7/5 0:00,2:42:00,10,f,2468508325,376,216,225,Wed Nov 16 22:02:18 +0800 2011,,3.76895E+15,#雙城記# No.3 妳上班是設計P圖逗貓咪，我上班是電錶數據Proj；妳工作環境是清新美男江景房，我工作環境是偶吧伯伯格子間。願我們都有一個明媚的未來。ps雙城記將繼續不定期更新[不好意思]@MOON_婧
12717,22.51899,113.912,广东 深圳,真正的快乐不属于我,2014/7/5 0:00,2:42:00,3,m,2945630184,86,100,162,Sat Aug 11 04:00:18 +0800 2012,,3.77009E+15,今天休息去逛了逛，心情大大的好呢，跟这些二货在一起，还有个可爱的Bay，我太喜欢你了，开心… http://t.cn/R7X7Klf
44380,22.9291,112.9185,广东 佛山,stplqq99,2014/7/5 0:00,2:42:00,6,m,2763140082,174,59,16710,Wed Apr 25 12:39:05 +0800 2012,,3.77032E+15,你有没有发现 其实当你遇到真的觉得很难的事情或者很伤的情感的时候 你忽然就会变的不会说话了 甚至有时候想硬挤几滴泪都挤不出来 屁大点事就瞬间看不开了 把自己死死的逼着 头痛心痛 胃痛 各种痛 然后你会为难自己 你会不断的自我设限 你会无止境的纠结 总之自己跟自己过不去的人 真的只能说 你活该
97531,23.00278,113.73629,广东 河源,梓熤_刘,2014/7/5 0:00,2:42:00,16,m,2132633314,35,190,26,Wed May 04 23:45:15 +0800 2011,,3.7288E+15,@Pm_studio 你说的对～像我这种抛弃梦想的人活该……三年已过……不复存在～对不起……亏欠当年的你跟我…… http://t.cn/RvBgYh6
1871,22.61334,113.08594,广东 江门,_______Li嘉庆,2014/7/5 0:00,2:43:00,7,m,2292635307,157,194,457,Mon Aug 08 18:49:22 +0800 2011,,3.7353E+15,日日勤力上班都唔知为么野，曾经讲好的未来已经跟别人远走高飞，都唔知为么野坚持甘耐…… http://t.cn/RPUwtFx
4469,22.5202,113.31349,广东 中山,潘艳05,2014/7/5 0:00,2:43:00,20,f,3788768350,17,16,102,Tue Sep 10 00:37:23 +0800 2013,,3.73278E+15,今天朋友生日喝到半夜回来，还睡不着 http://t.cn/Rvn2z1B
11622,22.5369,113.92109,广东 深圳,cwbbbbbb-,2014/7/5 0:00,2:43:00,3,f,2869915322,84,77,650,Sat Jul 14 21:43:25 +0800 2012,,3.77036E+15,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
12716,22.50219,113.9244,广东 深圳,11Lily18,2014/7/5 0:00,2:43:00,3,f,3253607902,115,410,478,Wed Apr 10 11:39:41 +0800 2013,,3.76568E+15,转发微博
14239,22.56777,113.89018,广东 广州,Volcano-tree0525,2014/7/5 0:00,2:43:00,1,f,3282650035,53,50,93,Sun Mar 31 09:17:16 +0800 2013,,3.76954E+15,#陪易烊千玺博览群书#《苏菲的世界》，是智慧的世界，梦的世界。它将会唤醒每个人内心深处对生命的赞叹与对人生终极意义的关怀与好奇。故事里还有一个故事，命运被无形之手操纵，苏菲不屈于命运，努力逃出故事，怎料逃出了艾勃特的故事，依然在乔斯坦的故事里。@TFBOYS-易烊千玺 @易烊千玺后援会官博
14240,22.58411,113.88739,湖南 常德,姚傑-Catherine,2014/7/5 0:00,2:43:00,7,f,3087892140,235,208,60,Sat Jan 05 09:32:41 +0800 2013,,3.76916E+15,拜拜拜拜拜拜拜拜[噢耶][噢耶][噢耶]情绪起伏有点大，我实在是无法抑制我此刻的心情～啦啦～啦啦～啦啦啦啦啦～
47973,22.91318,113.3971,广东 广州,_Y屎,2014/7/5 0:00,2:43:00,1,m,1692864344,4040,365,191,Thu Feb 11 11:39:42 +0800 2010,c696643,3.76676E+15,#night# #road# http://t.cn/R7UBSXA
48376,22.92796,113.366,广东 广州,Carma烯爷,2014/7/5 0:00,2:43:00,1,f,2386722331,664,700,1673,Wed Sep 28 18:52:35 +0800 2011,,3.77053E+15,失眠的人都是想太多～
56051,23.0294,113.07475,广东 佛山,汝涵专柜化妆名品,2014/7/5 0:00,2:43:00,6,f,5025759232,51,42,207,Fri Feb 07 08:14:25 +0800 2014,,3.76948E+15,到货🎉【贵妇钻石黄金眼膜】会护肤的女人，往往从眼部开始。钻石贵妇眼膜，用起来随心所欲。蕴含黄金份子，促进血液循环。超强密份子，高效补水。活化皮肤细胞、润泽！改善暗哑，舒缓黑眼圈眼袋、紧致、去细纹！除了用于眼部外，还可以将用于嘴角、脖子、鼻侧等。
69535,23.0294,113.07475,广东 佛山,汝涵专柜化妆名品,2014/7/5 0:00,2:43:00,6,f,5025759232,51,42,208,Fri Feb 07 08:14:25 +0800 2014,,3.77054E+15,全世界早安[哈哈][哈哈]吃早餐咯[馋嘴]好久都木有吃过稀饭了，今天早上吃吃稀饭清肠胃[嘻嘻][嘻嘻]
72310,23.0976,113.24639,其他,许文丹,2014/7/5 0:00,2:43:00,1000,f,3494672415,495,343,118,Sun Jun 30 12:29:58 +0800 2013,,3.76886E+15,呆腻水东了 || 图片来自IN>>http://t.cn/R7fgg9H
137996,23.1618,113.38079,广东 广州,硪僦是硪邓嘉宏,2014/7/5 0:00,2:43:00,1,m,2520411500,122,138,379,Mon Nov 07 21:55:19 +0800 2011,,3.7686E+15,本人现有一批文昌竹出售，有意者请联系邓生：13926136277@从化街口群 @八卦从化 @从化大小事 @从化论坛 @从化论坛网 @从化圈网 @从化之窗 @从化资讯网 @曝光从化 http://t.cn/zQkXhJ5
148929,23.24539,113.8628,广东 广州,MacChenS,2014/7/5 0:00,2:43:00,1,m,2345584935,463,335,1056,Tue Sep 06 23:23:21 +0800 2011,,3.76778E+15,//@粽粽粽粽粽粽粽: 啊 生活 //@谷大白话: Carpe momentum [doge] //@比格朗菲斯:生活藝術家 //@大雨:🐐
148930,23.2898,113.8376,广东 广州,白兔xy,2014/7/5 0:00,2:43:00,1,f,2252160234,260,185,461,Sun Jul 17 14:35:52 +0800 2011,,3.77065E+15,来看看我拍的MV：“喜欢饭后来杯鲜果汁”，点此播放>>http://t.cn/R7S8cer（通过 #美拍# 录制）
156939,23.59447,112.96131,其他,Z加C,2014/7/5 0:00,2:43:00,1000,m,2179315152,305,235,18,Fri Jun 17 20:26:33 +0800 2011,,3.74652E+15,咩叫高手。 http://t.cn/RP3Y984
159151,23.6787,113.06075,广东 清远,曾曾曾志娟,2014/7/5 0:00,2:43:00,18,f,3102614411,203,194,166,Sun Nov 11 01:08:50 +0800 2012,,3.76787E+15,碰到一点压力就把自己变成不堪重负的样子，碰到一点不确定性就把前途描摹成黯淡无光的样子，碰到一点不开心就把它搞得似乎是自己这辈子最黑暗的时候，大概都只是为了自己不去走而干脆放弃明天找的最拙劣的借口。 http://t.cn/z8AE4vp
1472,22.58008,113.1028,广东 江门,FONG_Friends,2014/7/5 0:00,2:44:00,7,m,1688931420,350,190,2754,Tue Feb 02 18:53:42 +0800 2010,asuras,3.76822E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PWS7F
6307,22.50619,113.38048,广东 中山,Crystal小樱,2014/7/5 0:00,2:44:00,20,f,1752184403,505,272,1800,Mon Jun 07 16:42:21 +0800 2010,crystal8838,3.76906E+15,太实在了[哈哈][哈哈]
12177,22.5024,113.92532,广东 深圳,小亭子cindy,2014/7/5 0:00,2:44:00,3,f,1591956271,267,141,384,Thu Feb 10 22:05:59 +0800 2011,,3.76532E+15,我更新了微博iPad客户端V3.6.0啦！全新支持iOS8~①新增会员购买功能；②新增综合搜索功能；③新增小清新背景图。快来和我一起体验吧！App store下载地址：http://t.cn/h98rBI
16695,22.53863,114.01593,广东 深圳,爱情女神会甩狠,2014/7/5 0:00,2:44:00,3,f,5149895517,8,36,16,Thu May 22 17:03:03 +0800 2014,,3.7288E+15,我在深圳， http://t.cn/RvBgHH4 (免费下载http://t.cn/zj9vjC3 )
21072,22.56892,113.06495,广东 江门,Rnb洪,2014/7/5 0:00,2:44:00,7,m,3055778143,90,126,325,Tue Oct 30 11:17:10 +0800 2012,,3.76774E+15,[笑cry] //@WanAstera:山寨貨就是牛
31080,22.6825,113.9801,北京 东城区,伤城秘密miss,2014/7/5 0:00,2:44:00,1,m,5143115730,2,53,7,Fri May 16 22:26:14 +0800 2014,,3.76499E+15,来看看我拍的MV，点此播放>>http://t.cn/R77wmzj（通过 #美拍# 录制）
87693,23.1341,113.32232,广东 潮州,旧时光里的比安,2014/7/5 0:00,2:44:00,51,f,3074497641,145,108,9,Sun Nov 04 15:48:02 +0800 2012,,3.75224E+15,转发微博
92017,23.12354,113.42012,广东 广州,流年太癫疯-我只是个疯子,2014/7/5 0:00,2:44:00,1,m,1955837932,1956,1485,93,Mon May 23 14:49:10 +0800 2011,xiankangrong,3.76894E+15,一分神，就坐过站了。应该是第一次吧！ http://t.cn/R7IxYHl
96785,23.0403,113.76129,广东 汕尾,萧查某-,2014/7/5 0:00,2:44:00,15,f,2109209534,180,138,164,Mon Nov 07 21:00:39 +0800 2011,,3.76935E+15,生活挺乏味😣 http://t.cn/R7xCS17
98022,23.00724,113.72961,北京 朝阳区,crystal陈茜茜,2014/7/5 0:00,2:44:00,5,f,1880241363,145,471,185,Thu Dec 02 16:31:03 +0800 2010,,3.75943E+15,终于拿到手了，开心[嘻嘻]
107480,23.14559,113.22709,广东 广州,褪褪褪褪_色孒,2014/7/5 0:00,2:44:00,1,f,1886996157,6,22,213,Sun Mar 09 14:58:55 +0800 2014,,3.7668E+15,看到照片一下子被吓到了[泪][泪][泪][泪]。
137995,23.1618,113.38079,广东 梅州,__廿四味,2014/7/5 0:00,2:44:00,14,m,2619559451,114,107,601,Thu Feb 16 20:23:55 +0800 2012,,3.7675E+15,心无所牵、念无所挂、自由自在、我喜我悲、唯吾独尊   。
144255,23.22309,113.29198,北京 西城区,阿木姓姚,2014/7/5 0:00,2:44:00,2,m,3558508644,252,790,566,Tue Jun 25 11:25:45 +0800 2013,,3.77041E+15,转发微博
147682,23.29843,113.61376,广东 广州,chen頴倫,2014/7/5 0:00,2:44:00,1,m,2685760722,43,46,122,Thu Jan 26 01:08:41 +0800 2012,,3.77003E+15,没孔卡的恒大真垃圾 http://t.cn/R76nkFK
156155,23.4573,113.27999,广东,勾勾手之幸福约定,2014/7/5 0:00,2:44:00,1000,f,3041316431,30,28,93,Fri Oct 26 13:24:31 +0800 2012,,3.76728E+15,//@广州东北人梁春生:转发微博
159204,23.71267,113.033,广东,只是一个没有恋爱的孩子,2014/7/5 0:00,2:44:00,1000,f,5120943630,44,87,7,Fri Apr 25 10:32:39 +0800 2014,,3.76821E+15,今晚好大风 ，有点冷冷的
14238,22.50128,113.92913,广东 深圳,一只CN是悲音的狗蛋,2014/7/5 0:00,2:45:00,3,f,2540878752,44,86,741,Sun Dec 11 12:18:57 +0800 2011,,3.75477E+15,戒微博，大家再见[拜拜]。
65573,23.1301,112.9989,北京 东城区,jinger343422333,2014/7/5 0:00,2:45:00,1,f,5172013803,62,117,617,Sat Jun 07 20:55:32 +0800 2014,,3.77047E+15,二姐[花心] //@张歆艺:姑娘们，遇到相爱的人一定要勇敢地牵手，沐浴着阳光走过风景，这一生，无论如何也要为了自己披一次婚纱。。。
69103,23.10337,113.1792,四川 成都,坚持不懈哥哥,2014/7/5 0:00,2:45:00,1,m,3661480575,18,15,35,Thu Jul 25 17:13:09 +0800 2013,,3.74286E+15,面对，不一定最难过。孤独，不一定不快乐。得到，不一定能长久。失去，不一定不再拥有。不要因为寂寞而错爱，不要因为错爱而寂寞一生。 http://t.cn/RPC9j4V
87692,23.1263,113.35126,广东 清远,ZZZ_名星,2014/7/5 0:00,2:45:00,18,m,3148379047,289,367,183,Thu Nov 29 04:01:13 +0800 2012,,3.74891E+15,我发现了一款好玩的棋牌游戏，快来和我一起玩吧。马上玩：http://t.cn/RhzZaN6 http://t.cn/RhPs6GN
97530,23.0037,113.7237,广东 东莞,ar__涵,2014/7/5 0:00,2:45:00,19,m,1822978434,597,414,1790,Mon Sep 20 00:24:59 +0800 2010,professorwong2012,3.77036E+15,突发快讯【东莞理工学院一学生上吊身亡[蜡烛]】今天早晨6时40分，东莞理工学院莞城校区学生宿舍发现一名大一男生上吊身亡，初步判断为自杀。@东莞理工学院媒体中心 学校正在做好善后工作，并协助查明真相 http://t.cn/R7axenx
102353,23.16254,113.03801,广东 中山,FH_恨暮年华,2014/7/5 0:00,2:45:00,20,m,2147169003,204,174,81,Wed Jun 01 15:25:54 +0800 2011,uchihahua,3.76416E+15,[爱你]
102384,23.1301,112.9989,北京 东城区,jinger343422333,2014/7/5 0:00,2:45:00,1,f,5172013803,62,117,618,Sat Jun 07 20:55:32 +0800 2014,,3.7706E+15,[害羞]
106280,23.19467,113.2065,广东 广州,Hi-Menty,2014/7/5 0:00,2:45:00,1,f,1764529282,706,124,1184,Mon Jun 21 10:23:18 +0800 2010,,3.77062E+15,值得学习！
106899,23.1557,113.20809,广东 广州,_陈燕琴一一,2014/7/5 0:00,2:45:00,1,f,2062372295,201,122,593,Wed Oct 19 13:25:48 +0800 2011,,3.77033E+15,亲耐的～你怎么这么美～#侧颜大赛#你说，她会杀了我吗？[偷乐][偷乐]这么美大家欣赏下，@Rolin2K 你不会介意吧[爱你][爱你]
136505,23.1284,113.37439,河南 周口,谁都别说让我一个人躲一躲i,2014/7/5 0:00,2:45:00,16,f,3154225350,179,75,1670,Tue Feb 05 01:36:06 +0800 2013,,3.77064E+15,求中！
144721,23.2377,113.2946,广东 广州,彳吴思慧亍,2014/7/5 0:00,2:45:00,1,f,2949986700,246,182,233,Tue Aug 14 12:02:37 +0800 2012,,3.77043E+15,今天收到了阿姨寄来的东西。好开心，好幸福。诗诗加油哦@诗爷额
145782,23.1852,113.3263,广东 广州,曾经有位化妆师,2014/7/5 0:00,2:45:00,1,f,1864262345,152,98,346,Tue Nov 16 13:50:02 +0800 2010,sucat007,3.75872E+15,这是一种平静如小溪流水，成熟如秋天果实的激动……爱情非常珍贵，值得用生命去捍卫，爱一个人不一定要拥有，但是拥有一个人一定要好好地爱，小心翼翼，好好珍惜，一辈子用心经营…… http://t.cn/8kRRTi0
148355,23.25806,113.7843,广东 广州,子谦在奔跑,2014/7/5 0:00,2:45:00,1,m,2139867150,217,197,46,Sat May 07 21:26:47 +0800 2011,ziqian2013,3.73131E+15,“以利相交，利尽则散；以势相交，势败则倾；以权相交，权失则弃；以情相交，情断则伤；唯以心相交，方能成其久远。”   道先同，志才合；心先正，术才正。 http://t.cn/RvsVUFN
154112,23.42954,113.17389,其他,JR星星,2014/7/5 0:00,2:45:00,1000,f,3984598963,50,99,168,Tue Apr 22 22:31:25 +0800 2014,,3.77038E+15,我也是醉了[哈哈][哈哈]
15859,22.53157,114.05329,广东 深圳,小宝哥地盘,2014/7/5 0:00,2:46:00,3,m,1438805684,126,240,445,Mon Jan 10 13:43:24 +0800 2011,,3.76079E+15,《心花路放》绝对值得一看。无法理解评分低的原因，笑两个小时很舒服[可爱]
15860,22.52826,114.02336,广东 深圳,阿莫就是我我就是阿莫,2014/7/5 0:00,2:46:00,3,f,1785513721,3338,484,24893,Sun Aug 01 07:48:52 +0800 2010,sirmomo,3.77044E+15,文筆不錯喲[偷乐][偷乐][偷乐][偷乐]
18718,22.50128,113.94012,其他,夏梦-Z,2014/7/5 0:00,2:46:00,1000,f,2898956681,105,104,55,Mon Jul 23 20:38:35 +0800 2012,,3.75925E+15,总说养面，怎样养，什么意思，，，@面相与命运
30798,22.68322,113.96305,广东 深圳,-希辰星月-,2014/7/5 0:00,2:46:00,3,f,2325266254,352,169,3197,Sat Aug 20 15:10:48 +0800 2011,,3.77042E+15,老陈回躺家乡，下来带了一大袋龙眼肉给我。这又要我启动吃货模式了。本来我很期盼大姑托老陈带大大的红枣给我的，只能是空想了。可能是大姑不知道老陈回家了[失望]
39373,22.77518,113.76828,广西 南宁,自以为你很懂,2014/7/5 0:00,2:46:00,1,f,2793639191,82,65,173,Sat Jun 02 16:42:36 +0800 2012,,3.77008E+15,#我爱红米Note#买了，感觉那么大屏幕不合适我[衰] http://t.cn/R7i39lk
58479,23.03615,113.14766,广东 佛山,薯仔吊,2014/7/5 0:00,2:46:00,6,m,2528415970,127,113,1560,Fri Nov 11 20:32:46 +0800 2011,,3.74938E+15,我刚拍了一段MV，点开看看>>http://t.cn/RhZsdx1（通过 #美拍# 录制）
70948,23.09223,113.24294,广东 广州,尘封的海豚,2014/7/5 0:00,2:46:00,1,m,2847163782,71,69,244,Sun Jun 24 21:31:28 +0800 2012,,3.77047E+15,还剩两个星期，就到头了。 http://t.cn/R7akqPM
70949,23.11071,113.15827,广西 玉林,请叫我-华哥,2014/7/5 0:00,2:46:00,9,f,2681164590,32,40,194,Mon Jan 23 16:31:58 +0800 2012,mojinghua18269431979,3.77015E+15,来听听 @王夙💋 唱的《寂寞寂寞就好》，真是太棒了.(通过 #唱吧#录制)。试听地址 >> http://t.cn/R7Xb6XJ
93321,23.0554,113.39129,新疆 阿勒泰,one伪球迷,2014/7/5 0:00,2:46:00,43,m,2924865201,232,93,551,Sat Aug 18 23:30:45 +0800 2012,,3.77013E+15,"我参与了@曼联足球俱乐部 发起的投票【谁是您心目中的赛事最佳球员？】，我投给了""其他""这个选项。你也快来表态吧：http://t.cn/R7X2R6L "
94452,23.13653,113.52996,四川 达州,鸡汤味美不顶饿,2014/7/5 0:00,2:46:00,17,m,1869028931,198,174,323,Sat Nov 20 22:35:50 +0800 2010,xd9527,3.77038E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PW0Ng
106279,23.11071,113.15827,广西 玉林,请叫我-华哥,2014/7/5 0:00,2:46:00,9,f,2681164590,32,40,195,Mon Jan 23 16:31:58 +0800 2012,mojinghua18269431979,3.77061E+15,突然间很想吃自己煮的饭[花心][花心][花心]
107479,23.1872,113.2422,四川 达州,520萌苏苏,2014/7/5 0:00,2:46:00,17,f,5177242986,25,136,43,Wed Jun 11 19:38:25 +0800 2014,,3.76447E+15,睡觉了
136504,23.1284,113.37439,广东 广州,娜-无人岛,2014/7/5 0:00,2:46:00,1,f,2508330314,186,85,244,Tue Nov 01 23:10:05 +0800 2011,,3.7681E+15,这就是我想要的幸福，如果你给不起，请不要再说你爱我... ...
137700,23.17122,113.45201,其他,sunset_zhou,2014/7/5 0:00,2:46:00,1000,f,3254731231,118,83,347,Thu Mar 28 18:46:56 +0800 2013,,3.76999E+15,贊🚗
142958,23.214,113.26719,其他,心跳的旋律-si,2014/7/5 0:00,2:46:00,1000,f,3310470905,145,253,424,Fri May 24 19:00:26 +0800 2013,,3.76936E+15,转发微博
147885,23.16668,113.65479,广东 广州,我得幸福需要你的陪伴,2014/7/5 0:00,2:46:00,1,m,1886713301,97,182,139,Fri Dec 10 20:43:43 +0800 2010,,3.7646E+15,#黄立行代班尼坤#儿子我有，儿媳妇确实不常有的，嘿嘿 [xkl恭喜]
17498,22.52698,114.02246,广东 深圳,阿莫就是我我就是阿莫,2014/7/5 0:00,2:47:00,3,f,1785513721,3338,484,24893,Sun Aug 01 07:48:52 +0800 2010,sirmomo,3.77044E+15,文筆不錯喲[偷乐][偷乐][偷乐][偷乐]
23994,22.7185,113.33129,广东 中山,阿恩00,2014/7/5 0:00,2:47:00,20,m,2601237724,42,80,52,Sun Dec 11 02:06:33 +0800 2011,,3.73905E+15,三日前挨了一刀!昨天知道结果!今天从获新生!活着就好! http://t.cn/RPxRGvY
30163,22.6665,114.0129,广东 深圳,荇雨云骞,2014/7/5 0:00,2:47:00,3,m,3167984234,1819,477,252,Sat Jan 26 10:43:01 +0800 2013,,3.76933E+15,爱从来不是清浅的，那里面有成全，有忍耐，有付出，有等待，爱是初次遇见砰然心动，是百转千回依旧挂念，是颠沛流离时还在身边，爱是一个诺言，也是一场盛宴。爱有时候是对人性的最大考验。——《你若盛开 清风自来》
45000,22.87207,113.06182,广东 肇庆,韦臣仔_,2014/7/5 0:00,2:47:00,12,m,1774399082,1679,1910,14248,Fri Jul 30 16:26:28 +0800 2010,vinsonlu,3.77042E+15,想说的都在照片上 #图书馆# #自习室# （通过@nice 创作，下载链接：http://t.cn/RvFuTC8）
48375,22.92827,113.36301,广东 广州,浪漫-尼古丁,2014/7/5 0:00,2:47:00,1,m,2169751367,1197,41,56,Thu Jun 09 09:58:20 +0800 2011,,3.76914E+15,江湖多年以来三大未解之谜
48844,22.89113,113.40555,辽宁 大连,水生与宏儿,2014/7/5 0:00,2:47:00,2,m,5204896294,5,65,2,Sat Jul 05 02:38:25 +0800 2014,,3.72881E+15,扫一扫我的微博二维码名片，关注我吧~
58959,23.03179,113.20019,广东 佛山,一颗心只为你跳动鹿晗,2014/7/5 0:00,2:47:00,6,f,2387502914,391,966,2648,Sat Sep 10 23:53:28 +0800 2011,,3.77045E+15,来看看我的#照片电影#，点此播放>> http://t.cn/R7adi4B（通过 #美拍# 制作）
105183,23.2056,113.20369,福建 三明,218Fortune啊傅,2014/7/5 0:00,2:47:00,4,m,1810662845,1194,408,555,Sat Sep 04 10:59:26 +0800 2010,,3.76768E+15,[泪][泪]懂我
141608,23.22361,113.28417,广东 广州,十二伯叔,2014/7/5 0:00,2:47:00,1,m,1718494751,557,135,2022,Thu Mar 25 15:36:05 +0800 2010,,3.7288E+15,相见难时别亦难，怎诉我万千衷肠，她柔情万种，我去志更坚，道不尽声声珍重，默默地祝福平安，人间事难遂人愿，且看明月几回圆……岁月若能从头，这一次，我不走 http://t.cn/z8AXutl
153907,23.46895,113.22384,广东 广州,祢硪本陌路HL,2014/7/5 0:00,2:47:00,1,m,2681401485,92,123,550,Wed Mar 28 02:19:57 +0800 2012,,3.77046E+15,分享歌曲， #梁静茹 - 想念是会呼吸的痛# 真的很好听喔，介绍给你们！（来自 #酷狗音乐安卓版# ）http://t.cn/R7agzQA http://t.cn/R7619NU
12176,22.50219,113.92479,广东 深圳,11Lily18,2014/7/5 0:00,2:48:00,3,f,3253607902,115,410,478,Wed Apr 10 11:39:41 +0800 2013,,3.76568E+15,转发微博
14236,22.57707,113.87315,江西 抚州,何心急手震,2014/7/5 0:00,2:48:00,10,m,1976865837,482,77,934,Fri Feb 18 20:52:29 +0800 2011,ttdhm,3.76637E+15,如果我从没有品尝过温暖的感觉，也许我不会这样寒冷；经典台词: 如果我从没有感受过爱情的甜美，我也许就不会这样地痛苦；如果我从来不曾离开过我的房间，我就不会知道我原来是这样的孤独---《剪刀手爱德华》
14237,22.5314,113.911,四川 成都,1_G6,2014/7/5 0:00,2:48:00,1,f,3080229107,196,258,285,Wed Oct 31 13:51:36 +0800 2012,r1ona,3.77041E+15,还有那种买都没买用都没用过就说不好又贵问他为什么就说别人都这么说的，自己又用个神丑手机的也是不知道是什么心态[拜拜]
16694,22.52698,114.02246,广东 深圳,阿莫就是我我就是阿莫,2014/7/5 0:00,2:48:00,3,f,1785513721,3338,484,24893,Sun Aug 01 07:48:52 +0800 2010,sirmomo,3.77044E+15,文筆不錯喲[偷乐][偷乐][偷乐][偷乐]
23194,22.7217,113.2498,浙江 温州,乐babyaN,2014/7/5 0:00,2:48:00,3,f,5132267950,9,4,9,Mon May 05 14:01:47 +0800 2014,,3.73184E+15,我刚换了“粉色风信子”模板 http://weibo.com/home?skinId=skin032
41899,22.78748,113.89152,广东 深圳,噩梦psy,2014/7/5 0:00,2:48:00,3,f,2321428595,120,39,126,Wed Aug 24 21:27:37 +0800 2011,psy740,3.76873E+15,没有人会关心你付出过多少努力，撑得累不累，摔得痛不痛；他們只会看你最后站在什么位置，然後羡慕或者鄙夷[拜拜] http://t.cn/R7fUCHH
48843,22.84915,113.45875,广东 广州,屎努比吥是Stupid-JMH,2014/7/5 0:00,2:48:00,1,f,3601925923,78,50,708,Mon Jul 08 20:30:01 +0800 2013,,3.76995E+15,微微一笑//@仲元声音:仲元中学
58277,23.03179,113.20019,广东 佛山,一颗心只为你跳动鹿晗,2014/7/5 0:00,2:48:00,6,f,2387502914,391,966,2648,Sat Sep 10 23:53:28 +0800 2011,,3.77045E+15,来看看我的#照片电影#，点此播放>> http://t.cn/R7adi4B（通过 #美拍# 制作）
61806,22.9936,113.7544,广东 湛江,半天都没弄到个昵称,2014/7/5 0:00,2:48:00,8,m,1876375540,3,25,11,Sat Nov 13 11:03:55 +0800 2010,,3.7288E+15,你好像在筹备着一切，等我说出那句撕心列肺的话。 http://t.cn/RvTj9cQ
66911,23.0121,113.0867,广东 潮州,Edith洁,2014/7/5 0:00,2:48:00,51,f,1838811694,1231,679,3709,Sat Oct 02 13:20:36 +0800 2010,,3.7696E+15,休息了一上午，下午特地回来公司做总结[生病][生病][生病] 最近忙着接待各个客户连做梦都在梦招待客户的事情[笑cry][笑cry]
87691,23.0907,113.3012,广东 广州,天秤女皇ZGF,2014/7/5 0:00,2:48:00,1,f,1841975613,245,117,3743,Fri Oct 29 21:52:56 +0800 2010,,3.77042E+15,转发微博
91830,23.097,113.4664,重庆 万州区,我家有个二猴,2014/7/5 0:00,2:48:00,1,m,5150913388,9,88,23,Fri May 23 21:56:11 +0800 2014,,3.76592E+15,转发微博
97772,23.03434,113.77712,广东 广州,绯伝-F,2014/7/5 0:00,2:48:00,1,f,1776886670,276,224,230,Fri Mar 16 10:57:30 +0800 2012,,3.75687E+15,别问我结果，我也不知道，但是不纠结。好结果，说明这是我的机会，不好的，说明需珍惜现有的。爱自己，才能更好的爱人。[噢耶][噢耶][噢耶] http://t.cn/RhC2fpM
98269,23.0419,113.72947,广东 惠州,_Dwyane_何文達,2014/7/5 0:00,2:48:00,13,m,1865156602,699,556,562,Sun Oct 31 11:59:58 +0800 2010,,3.73712E+15,原来微博才是真爱。[酷] http://t.cn/RPtywY8
